epoch,quote,bid,ask,recv_ts
1783266682,96208.2,96207.05,96209.35,1783266682.166
1783266683,96209.15,96207.99,96210.3,1783266683.124
1783266684,96212.38,96211.22,96213.53,1783266684.163
1783266685,96212.01,96210.85,96213.16,1783266685.128
1783266686,96215.1,96213.95,96216.26,1783266686.148
1783266687,96215.48,96214.33,96216.64,1783266687.113
1783266688,96215.33,96214.18,96216.49,1783266688.133
1783266689,96215.16,96214,96216.31,1783266689.116
1783266690,96215.11,96213.96,96216.27,1783266690.149
1783266691,96216.89,96215.73,96218.04,1783266691.116
1783266692,96217.43,96216.28,96218.59,1783266692.149
1783266693,96217.45,96216.3,96218.61,1783266693.138
1783266694,96215.59,96214.43,96216.74,1783266694.148
1783266695,96213.45,96212.29,96214.6,1783266695.114
1783266696,96215.34,96214.19,96216.5,1783266696.141
1783266697,96213.66,96212.5,96214.81,1783266697.120
1783266698,96214.39,96213.23,96215.54,1783266698.204
1783266699,96215.52,96214.36,96216.67,1783266699.118
1783266700,96214.29,96213.13,96215.44,1783266700.144
1783266701,96214.23,96213.07,96215.38,1783266701.111
1783266702,96216.71,96215.55,96217.86,1783266702.144
1783266703,96218.98,96217.83,96220.14,1783266703.119
1783266704,96219.07,96217.92,96220.23,1783266704.139
1783266705,96216.68,96215.53,96217.84,1783266705.113
1783266706,96214.98,96213.83,96216.14,1783266706.151
1783266707,96215.38,96214.23,96216.54,1783266707.114
1783266708,96214.34,96213.18,96215.49,1783266708.138
1783266709,96212.23,96211.08,96213.39,1783266709.129
1783266710,96212.32,96211.16,96213.47,1783266710.139
1783266711,96215.21,96214.05,96216.36,1783266711.135
1783266712,96216.38,96215.23,96217.54,1783266712.158
1783266713,96217.55,96216.39,96218.7,1783266713.114
1783266714,96219.46,96218.31,96220.62,1783266714.144
1783266715,96218.08,96216.93,96219.24,1783266715.127
1783266716,96216.93,96215.78,96218.08,1783266716.173
1783266717,96216.3,96215.14,96217.45,1783266717.112
1783266718,96211.57,96210.41,96212.72,1783266718.164
1783266719,96213.29,96212.14,96214.45,1783266719.128
1783266720,96213.48,96212.33,96214.63,1783266720.202
1783266721,96211.51,96210.36,96212.67,1783266721.132
1783266722,96214.16,96213.01,96215.32,1783266722.275
1783266723,96213.06,96211.91,96214.22,1783266723.123
1783266724,96211.65,96210.5,96212.81,1783266724.229
1783266725,96211.84,96210.68,96212.99,1783266725.128
1783266726,96211.66,96210.51,96212.81,1783266726.136
1783266727,96211.44,96210.29,96212.6,1783266727.119
1783266728,96209.86,96208.7,96211.01,1783266728.201
1783266729,96210.02,96208.87,96211.18,1783266729.120
1783266730,96209.24,96208.08,96210.39,1783266730.126
1783266731,96210.75,96209.6,96211.91,1783266731.123
1783266732,96210.1,96208.94,96211.25,1783266732.150
1783266733,96207.98,96206.83,96209.14,1783266733.109
1783266734,96207.12,96205.96,96208.27,1783266734.156
1783266735,96208.45,96207.29,96209.6,1783266735.124
1783266736,96205.32,96204.17,96206.48,1783266736.137
1783266737,96203.48,96202.32,96204.63,1783266737.120
1783266738,96203.46,96202.31,96204.62,1783266738.146
